,Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,DHI,Clearsky DHI,DNI,Clearsky DNI,Wind Speed,Temperature,Cloud Type,Fill Flag,Wind Direction
2018-01-06 12:30:00,2018,1,6,12,30,217,1071,204,90,13,990,8.0,24.6,3,0,257
2018-01-06 13:00:00,2018,1,6,13,0,780,1042,531,94,257,980,8.0,24.700000000000003,7,0,259
2018-01-06 13:30:00,2018,1,6,13,30,460,997,423,92,39,972,7.9,24.4,3,0,260
2018-01-06 14:00:00,2018,1,6,14,0,457,932,414,98,48,947,7.9,24.200000000000003,3,0,261
2018-01-06 14:30:00,2018,1,6,14,30,332,855,313,95,23,930,7.6,23.9,8,0,263
2018-01-06 15:00:00,2018,1,6,15,0,251,759,241,104,14,883,7.4,23.5,3,0,265
2018-01-06 15:30:00,2018,1,6,15,30,218,657,211,98,11,851,7.0,23.3,3,0,268
2018-01-06 16:00:00,2018,1,6,16,0,86,542,86,98,0,793,6.7,23.0,4,0,270
2018-01-06 16:30:00,2018,1,6,16,30,291,425,208,89,180,732,6.4,22.8,8,0,274
2018-01-06 17:00:00,2018,1,6,17,0,15,309,15,70,0,681,6.2,22.700000000000003,8,0,277
2018-01-06 17:30:00,2018,1,6,17,30,22,190,22,57,0,557,6.4,22.6,6,3,278
2018-01-06 18:00:00,2018,1,6,18,0,12,87,12,34,0,420,6.6000000000000005,22.5,7,3,279
2018-01-06 18:30:00,2018,1,6,18,30,0,0,0,0,0,0,6.7,22.4,7,0,279
2018-01-06 19:00:00,2018,1,6,19,0,0,0,0,0,0,0,6.9,22.3,7,0,278
2018-01-06 19:30:00,2018,1,6,19,30,0,0,0,0,0,0,6.800000000000001,22.3,7,0,278
2018-01-06 20:00:00,2018,1,6,20,0,0,0,0,0,0,0,6.7,22.200000000000003,7,0,279
2018-01-06 20:30:00,2018,1,6,20,30,0,0,0,0,0,0,6.7,22.200000000000003,7,0,280
2018-01-06 21:00:00,2018,1,6,21,0,0,0,0,0,0,0,6.6000000000000005,22.200000000000003,7,0,281
2018-01-06 21:30:00,2018,1,6,21,30,0,0,0,0,0,0,6.6000000000000005,22.200000000000003,7,0,282
2018-01-06 22:00:00,2018,1,6,22,0,0,0,0,0,0,0,6.7,22.200000000000003,7,0,284
2018-01-06 22:30:00,2018,1,6,22,30,0,0,0,0,0,0,6.7,22.1,7,0,286
2018-01-06 23:00:00,2018,1,6,23,0,0,0,0,0,0,0,6.800000000000001,22.0,6,0,287
2018-01-06 23:30:00,2018,1,6,23,30,0,0,0,0,0,0,6.9,21.9,9,0,290
2018-01-07 00:00:00,2018,1,7,0,0,0,0,0,0,0,0,6.9,21.8,9,0,293
2018-01-07 00:30:00,2018,1,7,0,30,0,0,0,0,0,0,7.1000000000000005,21.700000000000003,9,0,296
2018-01-07 01:00:00,2018,1,7,1,0,0,0,0,0,0,0,7.2,21.5,6,0,299
2018-01-07 01:30:00,2018,1,7,1,30,0,0,0,0,0,0,7.5,21.4,6,0,303
2018-01-07 02:00:00,2018,1,7,2,0,0,0,0,0,0,0,7.7,21.200000000000003,6,0,307
2018-01-07 02:30:00,2018,1,7,2,30,0,0,0,0,0,0,7.7,21.200000000000003,6,0,307
2018-01-07 03:00:00,2018,1,7,3,0,0,0,0,0,0,0,7.9,20.6,6,0,315
2018-01-07 03:30:00,2018,1,7,3,30,0,0,0,0,0,0,7.9,20.4,9,0,318
2018-01-07 04:00:00,2018,1,7,4,0,0,0,0,0,0,0,7.9,20.1,9,0,321
2018-01-07 04:30:00,2018,1,7,4,30,0,0,0,0,0,0,7.9,19.9,6,0,322
2018-01-07 05:00:00,2018,1,7,5,0,0,0,0,0,0,0,7.800000000000001,19.700000000000003,6,0,324
2018-01-07 05:30:00,2018,1,7,5,30,0,0,0,0,0,0,7.800000000000001,19.6,9,0,323
2018-01-07 06:00:00,2018,1,7,6,0,6,91,6,30,0,480,7.7,19.6,9,3,323
2018-01-07 06:30:00,2018,1,7,6,30,9,201,9,43,0,661,7.7,19.8,9,3,321
2018-01-07 07:00:00,2018,1,7,7,0,15,321,15,52,0,766,7.800000000000001,19.9,9,0,319
2018-01-07 07:30:00,2018,1,7,7,30,21,443,21,59,0,836,7.9,20.1,9,0,318
2018-01-07 08:00:00,2018,1,7,8,0,30,561,30,67,0,879,8.1,20.3,9,0,316
2018-01-07 08:30:00,2018,1,7,8,30,41,673,41,72,0,916,8.200000000000001,20.5,9,0,316
2018-01-07 09:00:00,2018,1,7,9,0,53,775,53,81,0,934,8.4,20.700000000000003,9,0,316
2018-01-07 09:30:00,2018,1,7,9,30,65,866,65,84,0,955,8.4,21.0,9,0,316
2018-01-07 10:00:00,2018,1,7,10,0,87,940,87,95,0,959,8.5,21.200000000000003,9,0,316
2018-01-07 10:30:00,2018,1,7,10,30,92,1002,92,97,0,971,8.5,21.4,6,0,316
2018-01-07 11:00:00,2018,1,7,11,0,148,1044,143,109,5,965,8.5,21.6,6,0,316
2018-01-07 11:30:00,2018,1,7,11,30,170,1071,162,110,8,970,8.4,21.8,6,0,316
2018-01-07 12:00:00,2018,1,7,12,0,208,1077,195,117,12,962,8.3,21.9,6,0,316
2018-01-07 12:30:00,2018,1,7,12,30,281,1068,265,117,17,960,8.200000000000001,22.0,6,0,316
2018-01-07 13:00:00,2018,1,7,13,0,314,1040,297,117,18,953,8.0,22.0,6,0,316
2018-01-07 13:30:00,2018,1,7,13,30,294,995,278,115,17,944,7.800000000000001,22.0,6,0,316
2018-01-07 14:00:00,2018,1,7,14,0,333,933,315,112,20,931,7.6,22.0,6,0,317
2018-01-07 14:30:00,2018,1,7,14,30,337,856,317,109,24,913,7.4,21.8,6,0,318
2018-01-07 15:00:00,2018,1,7,15,0,362,765,330,104,43,890,7.1000000000000005,21.6,6,0,320
2018-01-07 15:30:00,2018,1,7,15,30,178,662,175,98,5,858,6.7,21.4,6,0,322
2018-01-07 16:00:00,2018,1,7,16,0,185,550,181,92,7,815,6.4,21.1,6,0,324
2018-01-07 16:30:00,2018,1,7,16,30,48,432,48,83,0,757,6.1000000000000005,20.700000000000003,6,0,326
2018-01-07 17:00:00,2018,1,7,17,0,35,310,35,74,0,669,5.800000000000001,20.4,6,0,328
2018-01-07 17:30:00,2018,1,7,17,30,31,191,31,60,0,544,5.7,20.0,6,3,329
2018-01-07 18:00:00,2018,1,7,18,0,16,83,16,41,0,334,5.6000000000000005,19.700000000000003,6,3,329
2018-01-07 18:30:00,2018,1,7,18,30,0,0,0,0,0,0,5.5,19.4,6,0,329
2018-01-07 19:00:00,2018,1,7,19,0,0,0,0,0,0,0,5.5,19.200000000000003,6,0,329
2018-01-07 19:30:00,2018,1,7,19,30,0,0,0,0,0,0,5.5,19.1,6,0,329
2018-01-07 20:00:00,2018,1,7,20,0,0,0,0,0,0,0,5.4,19.0,6,0,328
2018-01-07 20:30:00,2018,1,7,20,30,0,0,0,0,0,0,5.4,18.9,6,0,327
2018-01-07 21:00:00,2018,1,7,21,0,0,0,0,0,0,0,5.4,18.8,6,0,326
2018-01-07 21:30:00,2018,1,7,21,30,0,0,0,0,0,0,5.4,18.8,6,0,324
2018-01-07 22:00:00,2018,1,7,22,0,0,0,0,0,0,0,5.4,18.8,6,0,322
2018-01-07 22:30:00,2018,1,7,22,30,0,0,0,0,0,0,5.300000000000001,18.7,6,0,322
2018-01-07 23:00:00,2018,1,7,23,0,0,0,0,0,0,0,5.300000000000001,18.7,6,0,321
2018-01-07 23:30:00,2018,1,7,23,30,0,0,0,0,0,0,5.2,18.6,6,0,321
2018-01-08 00:00:00,2018,1,8,0,0,0,0,0,0,0,0,5.1000000000000005,18.6,6,0,321
2018-01-08 00:30:00,2018,1,8,0,30,0,0,0,0,0,0,5.0,18.5,7,0,321
2018-01-08 01:00:00,2018,1,8,1,0,0,0,0,0,0,0,4.9,18.5,7,0,322
2018-01-08 01:30:00,2018,1,8,1,30,0,0,0,0,0,0,4.9,18.5,7,0,322
2018-01-08 02:00:00,2018,1,8,2,0,0,0,0,0,0,0,4.800000000000001,18.4,7,0,322
2018-01-08 02:30:00,2018,1,8,2,30,0,0,0,0,0,0,4.800000000000001,18.4,7,0,322
2018-01-08 03:00:00,2018,1,8,3,0,0,0,0,0,0,0,4.7,18.4,7,0,322
2018-01-08 03:30:00,2018,1,8,3,30,0,0,0,0,0,0,4.6000000000000005,18.4,8,0,324
2018-01-08 04:00:00,2018,1,8,4,0,0,0,0,0,0,0,4.5,18.4,7,0,325
2018-01-08 04:30:00,2018,1,8,4,30,0,0,0,0,0,0,4.4,18.4,3,0,327
2018-01-08 05:00:00,2018,1,8,5,0,0,0,0,0,0,0,4.3,18.4,7,0,329
2018-01-08 05:30:00,2018,1,8,5,30,0,0,0,0,0,0,4.4,18.8,7,0,330
2018-01-08 06:00:00,2018,1,8,6,0,6,87,6,34,0,429,4.5,19.1,4,3,331
2018-01-08 06:30:00,2018,1,8,6,30,13,198,13,49,0,622,4.9,19.700000000000003,4,3,326
2018-01-08 07:00:00,2018,1,8,7,0,110,319,110,61,0,739,5.300000000000001,20.4,7,0,321
2018-01-08 07:30:00,2018,1,8,7,30,33,442,33,69,0,815,5.5,21.200000000000003,3,0,316
2018-01-08 08:00:00,2018,1,8,8,0,190,562,185,75,9,870,5.7,22.0,7,0,311
2018-01-08 08:30:00,2018,1,8,8,30,57,675,57,80,0,908,5.9,23.0,3,0,307
2018-01-08 09:00:00,2018,1,8,9,0,306,779,288,83,24,938,6.1000000000000005,24.0,3,0,303
2018-01-08 09:30:00,2018,1,8,9,30,256,871,245,87,14,960,6.2,24.6,3,3,301
2018-01-08 10:00:00,2018,1,8,10,0,398,950,371,87,31,981,6.2,25.3,3,0,298
2018-01-08 10:30:00,2018,1,8,10,30,368,1013,347,89,22,992,6.300000000000001,25.700000000000003,3,0,296
2018-01-08 11:00:00,2018,1,8,11,0,766,1057,533,91,240,997,6.300000000000001,26.1,3,0,294
2018-01-08 11:30:00,2018,1,8,11,30,739,1085,555,92,186,1002,6.4,26.4,3,0,292
2018-01-08 12:00:00,2018,1,8,12,0,1092,1092,98,98,995,995,6.4,26.700000000000003,0,0,291
2018-01-08 12:30:00,2018,1,8,12,30,469,1083,436,97,34,994,6.5,26.700000000000003,4,0,289
2018-01-08 13:00:00,2018,1,8,13,0,772,1052,532,102,247,980,6.5,26.8,7,0,287
2018-01-08 13:30:00,2018,1,8,13,30,761,1007,500,101,280,972,6.5,26.6,7,0,285
2018-01-08 14:00:00,2018,1,8,14,0,579,942,471,104,123,950,6.5,26.4,7,0,283
2018-01-08 14:30:00,2018,1,8,14,30,517,864,425,101,112,932,6.300000000000001,25.9,7,3,281
2018-01-08 15:00:00,2018,1,8,15,0,82,770,82,102,0,897,6.2,25.4,6,0,279
2018-01-08 15:30:00,2018,1,8,15,30,64,666,64,97,0,865,5.9,24.8,6,1,278
2018-01-08 16:00:00,2018,1,8,16,0,31,553,31,93,0,816,5.6000000000000005,24.3,8,0,277
2018-01-08 16:30:00,2018,1,8,16,30,23,434,23,85,0,757,5.1000000000000005,23.700000000000003,6,0,276
2018-01-08 17:00:00,2018,1,8,17,0,70,313,70,73,0,681,4.7,23.1,7,0,275
2018-01-08 17:30:00,2018,1,8,17,30,59,193,59,59,0,557,4.2,22.6,7,3,275
2018-01-08 18:00:00,2018,1,8,18,0,41,87,41,38,0,381,3.8,22.200000000000003,4,3,274
2018-01-08 18:30:00,2018,1,8,18,30,12,12,11,11,59,59,3.8,22.0,7,5,274
2018-01-08 19:00:00,2018,1,8,19,0,0,0,0,0,0,0,3.7,21.8,7,0,274
2018-01-08 19:30:00,2018,1,8,19,30,0,0,0,0,0,0,3.6,21.6,7,0,275
2018-01-08 20:00:00,2018,1,8,20,0,0,0,0,0,0,0,3.4000000000000004,21.5,1,0,276
2018-01-08 20:30:00,2018,1,8,20,30,0,0,0,0,0,0,3.3000000000000003,21.4,7,0,278
2018-01-08 21:00:00,2018,1,8,21,0,0,0,0,0,0,0,3.2,21.3,0,0,280
2018-01-08 21:30:00,2018,1,8,21,30,0,0,0,0,0,0,3.2,21.200000000000003,1,0,283
2018-01-08 22:00:00,2018,1,8,22,0,0,0,0,0,0,0,3.2,21.1,0,0,285
2018-01-08 22:30:00,2018,1,8,22,30,0,0,0,0,0,0,3.1,21.0,0,0,288
2018-01-08 23:00:00,2018,1,8,23,0,0,0,0,0,0,0,3.1,20.9,1,0,290
2018-01-08 23:30:00,2018,1,8,23,30,0,0,0,0,0,0,3.1,20.8,3,0,292
2018-01-09 00:00:00,2018,1,9,0,0,0,0,0,0,0,0,3.1,20.8,7,0,293
2018-01-09 00:30:00,2018,1,9,0,30,0,0,0,0,0,0,3.1,20.700000000000003,3,0,295
2018-01-09 01:00:00,2018,1,9,1,0,0,0,0,0,0,0,3.0,20.6,7,0,296
2018-01-09 01:30:00,2018,1,9,1,30,0,0,0,0,0,0,3.0,20.5,7,0,297
2018-01-09 02:00:00,2018,1,9,2,0,0,0,0,0,0,0,2.9000000000000004,20.5,0,0,298
2018-01-09 02:30:00,2018,1,9,2,30,0,0,0,0,0,0,2.9000000000000004,20.5,0,0,298
2018-01-09 03:00:00,2018,1,9,3,0,0,0,0,0,0,0,2.7,20.3,1,0,301
2018-01-09 03:30:00,2018,1,9,3,30,0,0,0,0,0,0,2.7,20.200000000000003,3,0,303
2018-01-09 04:00:00,2018,1,9,4,0,0,0,0,0,0,0,2.6,20.200000000000003,1,0,304
2018-01-09 04:30:00,2018,1,9,4,30,0,0,0,0,0,0,2.6,20.200000000000003,1,0,306
2018-01-09 05:00:00,2018,1,9,5,0,0,0,0,0,0,0,2.6,20.1,1,0,307
2018-01-09 05:30:00,2018,1,9,5,30,0,0,0,0,0,0,2.9000000000000004,20.6,3,0,307
2018-01-09 06:00:00,2018,1,9,6,0,87,87,31,31,455,455,3.3000000000000003,21.0,1,0,307
2018-01-09 06:30:00,2018,1,9,6,30,197,197,46,46,643,643,3.6,21.700000000000003,1,0,304
2018-01-09 07:00:00,2018,1,9,7,0,147,318,136,55,32,757,3.9,22.3,3,0,302
2018-01-09 07:30:00,2018,1,9,7,30,195,440,181,62,30,829,4.1000000000000005,23.1,3,0,299
2018-01-09 08:00:00,2018,1,9,8,0,226,560,214,68,22,880,4.3,23.8,3,0,295
2018-01-09 08:30:00,2018,1,9,8,30,414,672,324,73,137,916,4.4,24.5,3,0,292
2018-01-09 09:00:00,2018,1,9,9,0,483,775,379,79,140,939,4.4,25.200000000000003,3,0,289
2018-01-09 09:30:00,2018,1,9,9,30,327,866,309,83,22,960,4.5,25.700000000000003,3,0,287
2018-01-09 10:00:00,2018,1,9,10,0,398,942,371,89,31,969,4.5,26.1,3,0,284
2018-01-09 10:30:00,2018,1,9,10,30,750,1004,501,91,268,981,4.6000000000000005,26.4,3,0,282
2018-01-09 11:00:00,2018,1,9,11,0,707,1048,538,96,175,984,4.6000000000000005,26.700000000000003,3,0,279
2018-01-09 11:30:00,2018,1,9,11,30,1075,1075,97,97,987,987,4.7,26.5,1,0,275
2018-01-09 12:00:00,2018,1,9,12,0,575,1081,510,109,65,974,4.7,26.200000000000003,3,0,270
2018-01-09 12:30:00,2018,1,9,12,30,595,1072,519,108,77,972,4.7,25.9,3,0,266
2018-01-09 13:00:00,2018,1,9,13,0,694,1045,538,107,160,967,4.6000000000000005,25.5,3,0,261
2018-01-09 13:30:00,2018,1,9,13,30,730,1000,508,105,237,959,4.6000000000000005,25.1,3,0,256
2018-01-09 14:00:00,2018,1,9,14,0,676,939,475,102,228,948,4.5,24.8,3,0,252
2018-01-09 14:30:00,2018,1,9,14,30,609,863,433,98,215,932,4.5,24.5,3,0,248
2018-01-09 15:00:00,2018,1,9,15,0,619,772,354,93,356,911,4.4,24.1,7,0,243
2018-01-09 15:30:00,2018,1,9,15,30,535,669,301,88,355,881,4.2,23.8,7,0,240
2018-01-09 16:00:00,2018,1,9,16,0,425,558,256,82,299,844,4.1000000000000005,23.4,7,0,236
2018-01-09 16:30:00,2018,1,9,16,30,440,440,74,74,791,791,3.8,23.0,0,0,234
2018-01-09 17:00:00,2018,1,9,17,0,319,319,64,64,721,721,3.4000000000000004,22.6,0,0,232
2018-01-09 17:30:00,2018,1,9,17,30,199,199,52,52,605,605,3.1,22.0,0,0,231
2018-01-09 18:00:00,2018,1,9,18,0,90,90,35,35,425,425,2.7,21.5,0,0,231
2018-01-09 18:30:00,2018,1,9,18,30,12,12,11,11,98,98,2.6,21.200000000000003,0,0,231
2018-01-09 19:00:00,2018,1,9,19,0,0,0,0,0,0,0,2.5,20.8,0,0,231
2018-01-09 19:30:00,2018,1,9,19,30,0,0,0,0,0,0,2.4000000000000004,20.6,0,0,231
2018-01-09 20:00:00,2018,1,9,20,0,0,0,0,0,0,0,2.2,20.4,0,0,231
2018-01-09 20:30:00,2018,1,9,20,30,0,0,0,0,0,0,2.1,20.200000000000003,0,0,229
2018-01-09 21:00:00,2018,1,9,21,0,0,0,0,0,0,0,2.0,20.0,7,0,227
2018-01-09 21:30:00,2018,1,9,21,30,0,0,0,0,0,0,1.8,19.8,7,1,225
2018-01-09 22:00:00,2018,1,9,22,0,0,0,0,0,0,0,1.7000000000000002,19.6,1,0,224
2018-01-09 22:30:00,2018,1,9,22,30,0,0,0,0,0,0,1.7000000000000002,19.4,1,0,225
2018-01-09 23:00:00,2018,1,9,23,0,0,0,0,0,0,0,1.6,19.3,7,0,226
2018-01-09 23:30:00,2018,1,9,23,30,0,0,0,0,0,0,1.5,19.1,7,0,226
2018-01-10 00:00:00,2018,1,10,0,0,0,0,0,0,0,0,1.4,19.0,7,0,225
2018-01-10 00:30:00,2018,1,10,0,30,0,0,0,0,0,0,1.4,18.9,3,0,224
2018-01-10 01:00:00,2018,1,10,1,0,0,0,0,0,0,0,1.3,18.8,7,0,223
2018-01-10 01:30:00,2018,1,10,1,30,0,0,0,0,0,0,1.3,18.6,7,0,221
2018-01-10 02:00:00,2018,1,10,2,0,0,0,0,0,0,0,1.2000000000000002,18.5,7,0,219
2018-01-10 02:30:00,2018,1,10,2,30,0,0,0,0,0,0,1.2000000000000002,18.5,7,0,219
2018-01-10 03:00:00,2018,1,10,3,0,0,0,0,0,0,0,0.9,18.2,7,0,211
2018-01-10 03:30:00,2018,1,10,3,30,0,0,0,0,0,0,0.8,18.1,1,0,200
2018-01-10 04:00:00,2018,1,10,4,0,0,0,0,0,0,0,0.7000000000000001,18.0,0,0,188
2018-01-10 04:30:00,2018,1,10,4,30,0,0,0,0,0,0,0.7000000000000001,18.1,1,0,172
2018-01-10 05:00:00,2018,1,10,5,0,0,0,0,0,0,0,0.8,18.2,0,0,155
2018-01-10 05:30:00,2018,1,10,5,30,0,0,0,0,0,0,1.2000000000000002,18.9,0,0,154
2018-01-10 06:00:00,2018,1,10,6,0,83,83,34,34,409,409,1.7000000000000002,19.6,0,0,152
2018-01-10 06:30:00,2018,1,10,6,30,144,193,87,51,242,608,1.8,20.6,7,3,153
2018-01-10 07:00:00,2018,1,10,7,0,240,315,135,61,305,735,1.8,21.6,7,0,155
2018-01-10 07:30:00,2018,1,10,7,30,437,437,69,69,811,811,1.4,22.8,0,0,156
2018-01-10 08:00:00,2018,1,10,8,0,558,558,74,74,870,870,1.1,23.9,1,0,158
2018-01-10 08:30:00,2018,1,10,8,30,671,671,79,79,907,907,0.8,24.700000000000003,0,0,192
2018-01-10 09:00:00,2018,1,10,9,0,769,769,100,100,905,905,0.5,25.5,0,0,227
2018-01-10 09:30:00,2018,1,10,9,30,861,861,104,104,929,929,0.8,26.0,0,0,250
2018-01-10 10:00:00,2018,1,10,10,0,488,939,432,108,63,945,1.2000000000000002,26.4,3,0,274
2018-01-10 10:30:00,2018,1,10,10,30,1001,1001,111,111,957,957,1.4,26.700000000000003,0,0,272
2018-01-10 11:00:00,2018,1,10,11,0,853,1048,476,112,389,967,1.6,26.9,7,0,271
2018-01-10 11:30:00,2018,1,10,11,30,859,1075,506,113,356,971,1.8,27.0,7,0,268
2018-01-10 12:00:00,2018,1,10,12,0,846,1085,547,113,299,973,1.9,27.1,7,0,266
2018-01-10 12:30:00,2018,1,10,12,30,827,1076,537,112,292,971,1.9,27.1,7,0,263
2018-01-10 13:00:00,2018,1,10,13,0,808,1049,521,110,296,968,2.0,27.0,7,0,260
2018-01-10 13:30:00,2018,1,10,13,30,811,1003,463,108,373,958,2.0,26.700000000000003,7,0,255
2018-01-10 14:00:00,2018,1,10,14,0,723,942,461,104,296,948,2.1,26.5,7,0,250
2018-01-10 14:30:00,2018,1,10,14,30,646,864,425,101,269,930,2.2,26.1,7,0,247
2018-01-10 15:00:00,2018,1,10,15,0,566,765,378,117,253,867,2.4000000000000004,25.700000000000003,7,0,244
2018-01-10 15:30:00,2018,1,10,15,30,492,662,322,111,257,834,2.5,25.3,7,0,245
2018-01-10 16:00:00,2018,1,10,16,0,402,549,265,103,242,789,2.6,24.9,7,0,245
2018-01-10 16:30:00,2018,1,10,16,30,275,430,211,94,139,726,2.4000000000000004,24.3,7,0,246
2018-01-10 17:00:00,2018,1,10,17,0,208,310,152,79,159,652,2.3000000000000003,23.8,7,0,247
2018-01-10 17:30:00,2018,1,10,17,30,118,191,97,64,86,524,2.0,23.0,7,3,246
2018-01-10 18:00:00,2018,1,10,18,0,52,85,47,41,40,342,1.8,22.3,7,3,245
2018-01-10 18:30:00,2018,1,10,18,30,12,12,11,11,41,41,1.6,21.9,7,5,242
2018-01-10 19:00:00,2018,1,10,19,0,0,0,0,0,0,0,1.5,21.5,7,0,240
2018-01-10 19:30:00,2018,1,10,19,30,0,0,0,0,0,0,1.5,21.4,6,0,237
2018-01-10 20:00:00,2018,1,10,20,0,0,0,0,0,0,0,1.4,21.200000000000003,6,0,235
2018-01-10 20:30:00,2018,1,10,20,30,0,0,0,0,0,0,1.2000000000000002,21.0,7,0,235
2018-01-10 21:00:00,2018,1,10,21,0,0,0,0,0,0,0,1.1,20.700000000000003,7,0,235
2018-01-10 21:30:00,2018,1,10,21,30,0,0,0,0,0,0,1.1,20.6,7,0,234
2018-01-10 22:00:00,2018,1,10,22,0,0,0,0,0,0,0,1.0,20.4,7,0,232
2018-01-10 22:30:00,2018,1,10,22,30,0,0,0,0,0,0,1.1,20.3,6,0,226
2018-01-10 23:00:00,2018,1,10,23,0,0,0,0,0,0,0,1.3,20.3,6,0,220
2018-01-10 23:30:00,2018,1,10,23,30,0,0,0,0,0,0,1.3,20.200000000000003,6,0,209
2018-01-11 00:00:00,2018,1,11,0,0,0,0,0,0,0,0,1.3,20.200000000000003,6,0,198
2018-01-11 00:30:00,2018,1,11,0,30,0,0,0,0,0,0,1.3,20.1,6,0,188
2018-01-11 01:00:00,2018,1,11,1,0,0,0,0,0,0,0,1.4,20.0,6,0,179
2018-01-11 01:30:00,2018,1,11,1,30,0,0,0,0,0,0,1.4,19.8,6,0,169
2018-01-11 02:00:00,2018,1,11,2,0,0,0,0,0,0,0,1.4,19.700000000000003,6,0,160
2018-01-11 02:30:00,2018,1,11,2,30,0,0,0,0,0,0,1.4,19.700000000000003,6,0,160
2018-01-11 03:00:00,2018,1,11,3,0,0,0,0,0,0,0,1.4,19.3,8,0,119
2018-01-11 03:30:00,2018,1,11,3,30,0,0,0,0,0,0,1.6,19.1,8,0,103
2018-01-11 04:00:00,2018,1,11,4,0,0,0,0,0,0,0,1.9,19.0,8,0,88
2018-01-11 04:30:00,2018,1,11,4,30,0,0,0,0,0,0,2.1,18.9,8,0,82
2018-01-11 05:00:00,2018,1,11,5,0,0,0,0,0,0,0,2.4000000000000004,18.8,8,0,76
2018-01-11 05:30:00,2018,1,11,5,30,0,0,0,0,0,0,2.8000000000000003,19.200000000000003,7,0,70
2018-01-11 06:00:00,2018,1,11,6,0,6,84,6,28,0,482,3.3000000000000003,19.6,4,3,65
2018-01-11 06:30:00,2018,1,11,6,30,12,195,12,40,0,667,3.6,20.200000000000003,4,3,62
2018-01-11 07:00:00,2018,1,11,7,0,22,316,22,49,0,775,3.9,20.8,4,0,60
2018-01-11 07:30:00,2018,1,11,7,30,33,439,33,56,0,846,4.1000000000000005,21.8,4,0,57
2018-01-11 08:00:00,2018,1,11,8,0,82,559,82,61,0,895,4.3,22.700000000000003,8,0,55
2018-01-11 08:30:00,2018,1,11,8,30,312,672,283,66,44,931,4.1000000000000005,23.6,3,0,51
2018-01-11 09:00:00,2018,1,11,9,0,617,775,345,80,368,942,4.0,24.5,7,0,48
2018-01-11 09:30:00,2018,1,11,9,30,557,867,429,83,157,963,3.7,25.200000000000003,3,0,45
2018-01-11 10:00:00,2018,1,11,10,0,600,945,472,87,146,977,3.4000000000000004,25.9,3,0,42
2018-01-11 10:30:00,2018,1,11,10,30,578,1008,490,89,95,989,3.1,26.3,3,0,39
2018-01-11 11:00:00,2018,1,11,11,0,720,1055,537,91,189,996,2.9000000000000004,26.6,3,0,36
2018-01-11 11:30:00,2018,1,11,11,30,473,1082,439,93,35,999,2.7,26.8,3,0,35
2018-01-11 12:00:00,2018,1,11,12,0,538,1091,487,99,51,993,2.5,26.9,3,0,34
2018-01-11 12:30:00,2018,1,11,12,30,548,1081,492,99,56,990,2.4000000000000004,26.9,8,0,35
2018-01-11 13:00:00,2018,1,11,13,0,121,1054,121,101,0,982,2.2,26.8,8,0,36
2018-01-11 13:30:00,2018,1,11,13,30,413,1008,386,99,28,972,2.2,26.6,8,0,36
2018-01-11 14:00:00,2018,1,11,14,0,255,946,242,99,14,957,2.1,26.3,6,0,37
2018-01-11 14:30:00,2018,1,11,14,30,89,868,89,96,0,940,2.1,25.9,6,0,38
2018-01-11 15:00:00,2018,1,11,15,0,83,776,83,94,0,913,2.1,25.5,6,0,39
2018-01-11 15:30:00,2018,1,11,15,30,223,672,216,89,12,882,2.0,25.0,6,0,40
2018-01-11 16:00:00,2018,1,11,16,0,310,558,262,87,85,833,1.9,24.5,7,0,41
2018-01-11 16:30:00,2018,1,11,16,30,237,440,203,79,73,777,1.8,23.9,7,0,42
2018-01-11 17:00:00,2018,1,11,17,0,153,316,140,72,34,687,1.6,23.3,7,0,44
2018-01-11 17:30:00,2018,1,11,17,30,111,196,96,58,62,565,1.5,22.6,8,3,42
2018-01-11 18:00:00,2018,1,11,18,0,49,87,46,40,22,356,1.4,22.0,8,3,41
2018-01-11 18:30:00,2018,1,11,18,30,12,12,11,11,51,51,1.5,21.5,6,5,39
2018-01-11 19:00:00,2018,1,11,19,0,0,0,0,0,0,0,1.7000000000000002,21.1,6,0,36
2018-01-11 19:30:00,2018,1,11,19,30,0,0,0,0,0,0,1.9,20.8,6,0,35
2018-01-11 20:00:00,2018,1,11,20,0,0,0,0,0,0,0,2.1,20.4,6,0,34
2018-01-11 20:30:00,2018,1,11,20,30,0,0,0,0,0,0,2.1,20.1,6,0,35
2018-01-11 21:00:00,2018,1,11,21,0,0,0,0,0,0,0,2.2,19.700000000000003,6,0,36
2018-01-11 21:30:00,2018,1,11,21,30,0,0,0,0,0,0,2.2,19.3,6,0,39
2018-01-11 22:00:00,2018,1,11,22,0,0,0,0,0,0,0,2.2,19.0,6,0,42
2018-01-11 22:30:00,2018,1,11,22,30,0,0,0,0,0,0,2.2,18.6,6,0,45
2018-01-11 23:00:00,2018,1,11,23,0,0,0,0,0,0,0,2.2,18.2,7,0,49
2018-01-11 23:30:00,2018,1,11,23,30,0,0,0,0,0,0,2.4000000000000004,17.8,7,0,55
2018-01-12 00:00:00,2018,1,12,0,0,0,0,0,0,0,0,2.5,17.5,7,0,61
2018-01-12 00:30:00,2018,1,12,0,30,0,0,0,0,0,0,2.8000000000000003,17.2,1,0,67
2018-01-12 01:00:00,2018,1,12,1,0,0,0,0,0,0,0,3.0,16.900000000000002,7,0,73
